DT,Actual,Load_Source,FiveMin_Interval_Count,FiveMin_Hourly_Last_MW,FiveMin_Hourly_Range_MW,Temperature,Temperature_DailyMax,BTM_Solar_Proxy_MW,CloudCover_Norm,Humidity_Norm,WindSpeed_Mph,PrecipIn,Forecast,Raw_Forecast_MWH,Upper_Band,Lower_Band,Band,P10_Forecast_MWH,P50_Forecast_MWH,P90_Forecast_MWH,Forecast_Low_MWH,Forecast_Expected_MWH,Forecast_High_MWH,Weather_Input_Risk_Multiplier,Weather_Input_Risk_Reason,Weather_Input_Risk_Class,Production_Caution_Flag,Production_Caution_Reason,Production_Confidence_Label,Production_Risk_Code,Calibration_Level,Calibrated_Forecast_MWH,Targeted_Meta_Adjusted_Forecast_MWH,Residual_Calibrated_Forecast_MWH,Warm_Ramp_Adjusted_Forecast_MWH,Cloud_Solar_Adjusted_Forecast_MWH,Peak_Risk_Adjusted_Forecast_MWH,Recent_Corrected_Forecast_MWH,XGB_Pred_MWH,LGB_Pred_MWH,CatBoost_Pred_MWH,Prophet_Pred_MWH,Prophet_Lower_MWH,Prophet_Upper_MWH,Targeted_Meta_Bias_Cal_MWH,Targeted_Meta_SolarCloud_Cal_MWH,Targeted_Meta_Cal_MWH,Residual_Cal_MWH,Warm_Ramp_Cal_MWH,Cloud_Solar_Shape_Cal_MWH,Cloud_Solar_Shape_Raw_Cal_MWH,Peak_Risk_Cal_MWH,Recent_Level_Correction_MWH,Band_Method,Quantile_Method,Operational_Horizon_Label,Pre_Conformal_Band_MWH,Conformal_Weather_Band_MWH,Conformal_Weather_Source,WeatherScenario_Min_P50_MWH,WeatherScenario_Max_P50_MWH,WeatherScenario_Spread_MWH,WeatherScenario_HalfSpread_MWH,WeatherScenario_MaxAbsDelta_MWH,WeatherScenario_Cap_Applied,Weather_Robustness_Hedge_MWH,Weather_Robustness_Hedge_Source,Weather_Robustness_Jensen_MWH,Weather_Robustness_Upper_MWH,Weather_Robustness_Warmer_Delta_MWH,Weather_Robustness_Temp_Sigma_F,Weather_Robustness_Temp_Bias_Damping,Weather_Robustness_Gate,Pre_Focused_Guard_Forecast_MWH,Post_Focused_Guard_Forecast_MWH,Focused_Guard_Applied_Flag,Focused_Scorecard_Guard_MWH,Focused_Scorecard_Guard_Source,Calibration_Matched_Levels,Targeted_Meta_Source,Warm_Ramp_Correction_Source,Cloud_Solar_Correction_Source,Peak_Risk_Source,Recent_Correction_Source,Long_Horizon_Peak_Month_Correction_MWH,Long_Horizon_Hot_Month_Correction_MWH,Stage_Selected_Forecast_MWH,Stage_Selector_Source,Stage_Selector_Reason,FiveMin_Load_Available,FiveMin_Data_Age_Hours,FiveMin_PrevHour_Avg_MW,FiveMin_PrevHour_Max_MW,FiveMin_PrevHour_Min_MW,FiveMin_PrevHour_Last_MW,FiveMin_PrevHour_Range_MW,FiveMin_PrevHour_Ramp_MW,FiveMin_PrevHour_Count,FiveMin_Ramp_15Min_MW,FiveMin_Ramp_30Min_MW,FiveMin_Ramp_60Min_MW,BTM_Solar_Loss_From_ClearSky_MW,Midday_Overcast_Solar_Loss_MW,CloudSolarEventClass,CloudSolarEventMultiplier,CloudSolarBaseBucket,Daily_BTM_Solar_Proxy_Max_MW,Daily_BTM_Solar_Loss_Max_MW,Solar_Irradiance,ClearSky_Index,WeatherScenario_warmer_P50_MWH,WeatherScenario_hot_stress_5f_P50_MWH,WeatherScenario_cooler_P50_MWH,WeatherScenario_cloudier_solar_loss_P50_MWH,WeatherScenario_severe_cloud_solar_loss_P50_MWH,WeatherScenario_clearer_high_solar_P50_MWH
2020-01-04 01:00:00-08:00,95.3748,hourly_history,,,,49.6,60.2,0.0,0.99,0.73,6.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 02:00:00-08:00,93.2795,hourly_history,,,,50.0,60.2,0.0,1.0,0.71,7.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 03:00:00-08:00,93.0492,hourly_history,,,,50.7,60.2,0.0,0.83,0.68,8.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 04:00:00-08:00,94.6198,hourly_history,,,,50.4,60.2,0.0,0.84,0.69,6.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 05:00:00-08:00,98.8078,hourly_history,,,,49.5,60.2,0.0,0.59,0.71,6.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 06:00:00-08:00,105.297,hourly_history,,,,49.4,60.2,0.0,0.77,0.72,7.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 07:00:00-08:00,111.823,hourly_history,,,,49.5,60.2,0.0,1.0,0.73,4.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 08:00:00-08:00,117.028,hourly_history,,,,51.4,60.2,0.0,1.0,0.71,5.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 09:00:00-08:00,121.256,hourly_history,,,,52.1,60.2,0.005903161372898594,1.0,0.73,6.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 10:00:00-08:00,123.239,hourly_history,,,,52.6,60.2,0.2458154649594524,0.69,0.77,6.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 11:00:00-08:00,118.75,hourly_history,,,,54.3,60.2,1.3950492328572008,0.41,0.77,4.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 12:00:00-08:00,123.648,hourly_history,,,,56.3,60.2,2.070386056858682,0.78,0.75,2.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 13:00:00-08:00,123.666,hourly_history,,,,57.0,60.2,2.79816233411242,0.04,0.74,3.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 14:00:00-08:00,125.275,hourly_history,,,,58.7,60.2,2.494303982676797,1.0,0.69,4.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 15:00:00-08:00,122.95,hourly_history,,,,60.1,60.2,1.723723120886389,1.0,0.65,6.9,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 16:00:00-08:00,128.751,hourly_history,,,,60.2,60.2,0.7763947713220056,1.0,0.64,6.5,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 17:00:00-08:00,141.671,hourly_history,,,,59.6,60.2,0.15341019878351367,0.94,0.66,3.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 18:00:00-08:00,141.186,hourly_history,,,,56.5,60.2,3.3738397055859976e-17,0.93,0.73,4.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 19:00:00-08:00,137.87,hourly_history,,,,53.9,60.2,0.0,0.92,0.8,4.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 20:00:00-08:00,134.167,hourly_history,,,,50.5,60.2,0.0,0.79,0.9,4.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 21:00:00-08:00,126.735,hourly_history,,,,49.2,60.2,0.0,0.69,0.91,4.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 22:00:00-08:00,116.605,hourly_history,,,,50.2,60.2,0.0,0.22,0.85,6.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 23:00:00-08:00,106.75,hourly_history,,,,52.4,60.2,0.0,0.07,0.8,5.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 00:00:00-08:00,99.348,hourly_history,,,,52.4,59.2,0.0,0.3,0.74,4.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 01:00:00-08:00,94.7225,hourly_history,,,,51.0,59.2,0.0,0.95,0.74,2.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 02:00:00-08:00,92.5842,hourly_history,,,,48.4,59.2,0.0,0.99,0.83,3.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 03:00:00-08:00,92.1449,hourly_history,,,,45.4,59.2,0.0,0.8,0.94,3.9,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 04:00:00-08:00,93.779,hourly_history,,,,44.8,59.2,0.0,0.21,0.96,2.5,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 05:00:00-08:00,97.4123,hourly_history,,,,44.4,59.2,0.0,0.2,1.0,3.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 06:00:00-08:00,103.988,hourly_history,,,,44.2,59.2,0.0,1.0,1.0,1.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 07:00:00-08:00,109.675,hourly_history,,,,44.5,59.2,0.0,1.0,0.93,2.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 08:00:00-08:00,114.627,hourly_history,,,,43.6,59.2,0.0,1.0,0.91,2.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 09:00:00-08:00,120.257,hourly_history,,,,44.8,59.2,0.04132212961029015,1.0,0.85,2.0,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 10:00:00-08:00,124.15,hourly_history,,,,46.5,59.2,0.5350101296176317,1.0,0.91,2.5,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 11:00:00-08:00,121.73,hourly_history,,,,49.2,59.2,1.2740912068869235,1.0,0.9,2.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 12:00:00-08:00,115.774,hourly_history,,,,51.0,59.2,2.329184313966017,1.0,0.81,3.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 13:00:00-08:00,114.462,hourly_history,,,,53.3,59.2,3.2981221747895675,0.05,0.74,4.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 14:00:00-08:00,115.285,hourly_history,,,,56.3,59.2,3.376347709884244,0.02,0.65,4.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 15:00:00-08:00,118.608,hourly_history,,,,58.8,59.2,2.508843583481902,0.02,0.55,5.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 16:00:00-08:00,126.259,hourly_history,,,,59.2,59.2,1.3607779325321174,0.0,0.52,5.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 17:00:00-08:00,142.321,hourly_history,,,,58.6,59.2,0.40405221369742333,0.0,0.56,3.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 18:00:00-08:00,142.744,hourly_history,,,,54.2,59.2,4.396215373945391e-17,0.0,0.64,7.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 19:00:00-08:00,138.548,hourly_history,,,,50.8,59.2,0.0,0.0,0.7,5.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 20:00:00-08:00,132.786,hourly_history,,,,47.6,59.2,0.0,0.0,0.76,5.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 21:00:00-08:00,123.885,hourly_history,,,,47.4,59.2,0.0,0.0,0.74,5.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 22:00:00-08:00,113.108,hourly_history,,,,47.4,59.2,0.0,0.0,0.71,5.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 23:00:00-08:00,103.652,hourly_history,,,,46.6,59.2,0.0,0.0,0.7,6.0,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 00:00:00-08:00,97.8091,hourly_history,,,,46.8,57.3,0.0,0.0,0.65,6.5,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 01:00:00-08:00,94.3292,hourly_history,,,,46.1,57.3,0.0,0.0,0.64,6.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 02:00:00-08:00,94.4349,hourly_history,,,,45.0,57.3,0.0,0.0,0.66,6.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 03:00:00-08:00,96.0763,hourly_history,,,,42.0,57.3,0.0,0.0,0.73,7.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 04:00:00-08:00,101.252,hourly_history,,,,41.2,57.3,0.0,0.0,0.73,6.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 05:00:00-08:00,111.011,hourly_history,,,,38.7,57.3,0.0,0.0,0.78,4.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 06:00:00-08:00,124.343,hourly_history,,,,36.9,57.3,0.0,0.0,0.82,3.5,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 07:00:00-08:00,131.469,hourly_history,,,,35.9,57.3,0.0,0.0,0.82,4.4,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 08:00:00-08:00,134.462,hourly_history,,,,38.0,57.3,0.0,0.0,0.73,2.9,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 09:00:00-08:00,138.777,hourly_history,,,,40.0,57.3,0.07674109784768171,0.0,0.66,3.2,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 10:00:00-08:00,140.517,hourly_history,,,,43.0,57.3,0.9615722599884463,0.0,0.79,3.3,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 11:00:00-08:00,135.106,hourly_history,,,,46.3,57.3,2.2659470198431992,0.0,0.65,3.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 12:00:00-08:00,127.956,hourly_history,,,,48.6,57.3,3.3142873571487774,0.0,0.64,3.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 13:00:00-08:00,124.619,hourly_history,,,,50.1,57.3,3.7416349366805846,0.0,0.63,3.6,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 14:00:00-08:00,124.563,hourly_history,,,,52.8,57.3,3.4269567761994253,0.0,0.58,3.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 15:00:00-08:00,127.099,hourly_history,,,,56.0,57.3,2.526553067600598,0.34,0.53,2.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 16:00:00-08:00,134.211,hourly_history,,,,56.9,57.3,1.3607779325321174,0.42,0.51,3.0,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 17:00:00-08:00,150.542,hourly_history,,,,57.3,57.3,0.40405221369742333,0.0,0.53,1.9,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 18:00:00-08:00,151.098,hourly_history,,,,55.5,57.3,4.4984529407813295e-17,0.0,0.66,1.7,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 19:00:00-08:00,146.679,hourly_history,,,,53.0,57.3,0.0,0.0,0.6,0.9,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 20:00:00-08:00,140.784,hourly_history,,,,48.3,57.3,0.0,0.0,0.7,2.8,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 21:00:00-08:00,130.402,hourly_history,,,,45.3,57.3,0.0,0.0,0.77,3.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 22:00:00-08:00,117.543,hourly_history,,,,42.6,57.3,0.0,0.0,0.83,2.0,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 23:00:00-08:00,107.344,hourly_history,,,,40.4,57.3,0.0,0.0,0.89,1.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 00:00:00-08:00,101.136,hourly_history,,,,39.1,54.8,0.0,0.0,0.98,1.1,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 01:00:00-08:00,98.53,hourly_history,,,,38.5,54.8,0.0,0.0,0.95,2.0,0.0,,,,,,,,,,,,,,,,,,,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
