CreatedAtUTC,Stem,SnapshotPath,ContentHash,Rows,FirstDT,LastDT,Source
2026-07-15T14:32:00.985849+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260715_143200_2f82a9f819.csv,2f82a9f819d70ed8178e7101f2d00a488089b6141374a4c0067284b0123c0f5a,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-15T23:06:35.861410+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260715_230634_e39ebceeb1.csv,e39ebceeb1e5c8fc2ed5f9e5823742bb3e0a756e5282c852c0b34b4cea5e9ac9,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-15T23:06:35.884375+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260715_230635_2f60a20813.csv,2f60a208130444a2117ab71fede0fe602e19236d2ba21ae0393dc9fba590998f,15,,,rolling_origin_replay
2026-07-15T23:06:35.911119+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260715_230635_99da5007df.csv,99da5007df5948116bbfdbd9d651c43802b7ec72739b09bb6bc43c6f6072f77a,300,,,rolling_origin_replay
2026-07-15T23:06:35.924142+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260715_230635_00b257c85f.csv,00b257c85f4e0186364c96cbb182694d7aae99e9285e2a8532ba9afac63706b9,9,,,rolling_origin_replay
2026-07-15T23:06:35.987745+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260715_230635_e1995fae1e.csv,e1995fae1e2a4a7046b94d6ce90f06443233a2f79650a9c7bb6a3a05247df0bc,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-16T16:55:51.847318+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260716_165550_02ac56dc6a.csv,02ac56dc6aa745735b945aaf92eaf23c55409b3b84ba81652f4c62066090e1c9,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-16T16:55:51.874074+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260716_165551_74a95e712d.csv,74a95e712d19847016f464f77b968ad5b773f19eb3264d6dbcbff1b23e0fcb02,15,,,rolling_origin_replay
2026-07-16T16:55:51.936401+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260716_165551_14608e8535.csv,14608e8535626b00fb02ac3721eaabbe1a67dd73eb0c6be42b9eb037d4881608,300,,,rolling_origin_replay
2026-07-16T16:55:51.965277+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260716_165551_c907b134e2.csv,c907b134e2383c8b7c30bade9b392ad1ea6d9fdc992b1f154af06c9cfb98065e,9,,,rolling_origin_replay
2026-07-16T16:55:52.084623+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260716_165551_5ea7bb9cf5.csv,5ea7bb9cf5c0523661d571524aabe5e4845cb6666e58763f45fb7fdebca61357,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-17T16:02:02.303073+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260717_160201_208db9c806.csv,208db9c8066e79f8b9dbf72f7638b5a338506ceeca7fa36dc4f48d1056b4a78d,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-17T16:02:02.314099+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260717_160202_b64eb44cba.csv,b64eb44cba727f3e37e7476f8a6bc634c88481ab492ed143d1b3b50ce9c756ed,15,,,rolling_origin_replay
2026-07-17T16:02:02.351449+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260717_160202_704a1d7fed.csv,704a1d7fed201490fdabf35aa9dd7dd47bbf61b3884a373d2acacd8b541c01ed,300,,,rolling_origin_replay
2026-07-17T16:02:02.363484+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260717_160202_3be4e9121d.csv,3be4e9121d686f15088a4a8cb9bc36b2ccf181c7089acd345e9db20f16417d05,9,,,rolling_origin_replay
2026-07-17T16:02:02.426494+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260717_160202_72c75e63ff.csv,72c75e63ff85b50f20c93e956eda1aa9bc26d1669208a8e3ce54f09c038779ed,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-18T17:44:35.472543+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260718_174434_6c25dadfde.csv,6c25dadfde4bc42aa5925eb15d8cd893d184193f2c320900b017e40f621d143c,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-18T17:44:35.484573+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260718_174435_3ef0b9c7b9.csv,3ef0b9c7b99c0526f533d3091f6dd3d5cb5cab38e258f84e52ab752e5e9c74d8,15,,,rolling_origin_replay
2026-07-18T17:44:35.512119+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260718_174435_2fc06191a3.csv,2fc06191a33f6011fcfd0c61bbacb6f3221f231613cb12c09fc52831be7030ae,300,,,rolling_origin_replay
2026-07-18T17:44:35.524152+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260718_174435_375d594550.csv,375d59455020280d4fa656bba0590bfc3a0ad72a91ced8c4f332da43e444ff91,9,,,rolling_origin_replay
2026-07-18T17:44:35.586692+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260718_174435_2de36bd025.csv,2de36bd025e443d1c1242406d9678d9e32e686add1a53f028a21465d5848ac41,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-19T21:56:08.130472+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260719_215606_1322f6fe77.csv,1322f6fe7780af29305fce548c8f411f360654eb7623819686fb9f61edecfbdc,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-19T21:56:08.142984+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260719_215608_80fa60e099.csv,80fa60e099e5fa3a989fed27f7caa11077b896231e0a900feb4f1b578efad04a,15,,,rolling_origin_replay
2026-07-19T21:56:08.172982+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260719_215608_582de395d3.csv,582de395d306afab0a666da8c9056555ece641e06bfaaaf74b808cad63accfcf,300,,,rolling_origin_replay
2026-07-19T21:56:08.185984+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260719_215608_c0d31c1376.csv,c0d31c13767aca606e79cd1e5f4359de4b2d663b2987eabb4cbd8502044ebfcf,9,,,rolling_origin_replay
2026-07-19T21:56:08.251503+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260719_215608_cd87a50c95.csv,cd87a50c95a5f3309589d6c62bbc5093c4fca485af031e10f8c22cd0506b391c,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-20T15:42:03.114685+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260720_154202_8698173b13.csv,8698173b13eddd0f4b42147cd0b4b9b07948e457162b4c81123d68b764dfab21,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-20T15:42:03.125721+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260720_154203_19d6cdf5a5.csv,19d6cdf5a5deaad5b5ab2625212c88d2dcc3a68ac355c0afdadca51d703282a2,15,,,rolling_origin_replay
2026-07-20T15:42:03.162129+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260720_154203_2a657ffacd.csv,2a657ffacd6f392fce144ad2a0b77f1d85c823c6778644cb975e777b092eaf94,300,,,rolling_origin_replay
2026-07-20T15:42:03.174543+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260720_154203_29175afcb0.csv,29175afcb095315a0a5bdf721e5a41c6a0b01cfb1d3786d6d1e92b48a77e8ae0,9,,,rolling_origin_replay
2026-07-20T15:42:03.236772+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260720_154203_a61cd08883.csv,a61cd08883621a4cbc83050eea880c6888d67e28b4c5e8ba92e9bdb1f85eee2b,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-21T00:49:15.189983+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260721_004913_e0d7bd404b.csv,e0d7bd404bcf75214b296970ae10e1093fa4dba4ced9c5eacad1bfc294904e15,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-21T00:49:15.210984+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260721_004915_d9d300fa4a.csv,d9d300fa4a628c63a48923696da7d9058a1a46feb0e0bc11994b737e3affc09e,15,,,rolling_origin_replay
2026-07-21T00:49:15.246501+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260721_004915_854a98d008.csv,854a98d008a90aa3ec7c2f2319a70039619f2226b1356469d4b55d20da591193,300,,,rolling_origin_replay
2026-07-21T00:49:15.266501+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260721_004915_a6b72d1c82.csv,a6b72d1c82280447c60bef74bbc62426fa62fe8e11806196dd4834321c834168,9,,,rolling_origin_replay
2026-07-21T00:49:15.351015+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260721_004915_84601b0bf8.csv,84601b0bf8981b0cf558195838c27662cbed08bb416805253b4a9470a9fc00ff,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-21T05:19:49.135342+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260721_051947_cabab81d46.csv,cabab81d467c184958d1b7bade78e833cab5875c126062cef31842c651144f77,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-21T05:19:49.148342+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260721_051949_06590545a3.csv,06590545a37dd864ee588659a043ca64c56173cb3df9f4c8fc4b7b8349bd35b2,15,,,rolling_origin_replay
2026-07-21T05:19:49.177342+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260721_051949_2d2273aa9a.csv,2d2273aa9a9f175f6cb1f6e9d304b26ac8537cee1dde1c9d79b1c33cb95df8ad,300,,,rolling_origin_replay
2026-07-21T05:19:49.190342+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260721_051949_47466ac339.csv,47466ac33934504b0e6712ec81224d6d87cd9d3763042a0057b0eba00d2fa4ff,9,,,rolling_origin_replay
2026-07-21T05:19:49.256398+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260721_051949_9906b8d66e.csv,9906b8d66eb456f97c2f19695cd002b2c45e73b408799bdc4177d002ffd07b9b,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-21T16:57:32.650889+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260721_165731_fd9d0171be.csv,fd9d0171be62f30c64b693b4e8d92240d0700bfeefc56517cfed106fe0b84035,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-21T16:57:32.664066+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260721_165732_f26dc33e15.csv,f26dc33e15d3298b5d97f680958faf77eaebddb6e3c0172dc813aedfffd49b1f,15,,,rolling_origin_replay
2026-07-21T16:57:32.708342+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260721_165732_6d08fa304a.csv,6d08fa304af8aaf54eb2cf9e8cc1da9e923c40d5ba7b9f255bdcf291b8e2905e,300,,,rolling_origin_replay
2026-07-21T16:57:32.725496+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260721_165732_4738af8460.csv,4738af8460c45eca766d696d91e9b2ba13a4124372d9fafeff373916265859fb,9,,,rolling_origin_replay
2026-07-21T16:57:32.797693+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260721_165732_5e360afbeb.csv,5e360afbeb18c4d1dc49ac5eade6d15b6f3a23d61c7059487909d191e3433ed6,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-21T19:38:04.356710+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260721_193803_e31f1cdec4.csv,e31f1cdec40ed5fca8d29afc1ae8eccacb6ba6c6e30b7571cddd1795857d3e32,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-21T19:38:04.368292+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260721_193804_be3548fc33.csv,be3548fc3363922a730c057953a25cdce0dab8b5b3d210ada72fe61b857fd4f2,15,,,rolling_origin_replay
2026-07-21T19:38:04.395326+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260721_193804_0bf82e3079.csv,0bf82e3079e19065a8d2790740998478afdd0da981c9641a9f94878d1f93f564,300,,,rolling_origin_replay
2026-07-21T19:38:04.417464+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260721_193804_f2cf19f1cb.csv,f2cf19f1cbb357cc2c6b4996f92a91dc47947b4ab316e28f5302e3ac48406372,9,,,rolling_origin_replay
2026-07-21T19:38:04.480681+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260721_193804_e7a75bd57e.csv,e7a75bd57e4993045a917170b745f08099822c30b9e6ce1080bce2b709a7948d,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-21T21:19:56.684305+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260721_211955_eeff1e1a36.csv,eeff1e1a36cc8711c3805baad8583f29d0c84f7f067874d57d2fec6b4db3a18f,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-21T21:19:56.705307+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260721_211956_99088c5a7e.csv,99088c5a7eaa3895fa2b92960a8eea517ff473ce69698ce0f80e59921c01c9d4,15,,,rolling_origin_replay
2026-07-21T21:19:56.733307+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260721_211956_20eb121df1.csv,20eb121df14514bd16a3ef264e0735631529ff20422d022ca792b5af55c371f0,300,,,rolling_origin_replay
2026-07-21T21:19:56.744307+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260721_211956_884a9808cb.csv,884a9808cbe5fc036bd16c6170cff426f8dc891300346b32843bb430d73f32a7,9,,,rolling_origin_replay
2026-07-21T21:19:56.807337+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260721_211956_eb3c41c4a5.csv,eb3c41c4a5a4ca9d9ca23ceb28ecf31ab89b577a818a61d5ab1a8a24e2c521a9,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-22T04:47:36.218514+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260722_044735_0ab8234da1.csv,0ab8234da1528e18f493ea804ec7ab0acc9977eecbf5d31c51c4b896feac1575,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-22T04:47:36.230021+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260722_044736_d1bf649533.csv,d1bf649533ffb6aabbb39975ef65eb146c257001689c66a89e21fa3d2e6e9788,15,,,rolling_origin_replay
2026-07-22T04:47:36.258037+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260722_044736_c6ca42f92c.csv,c6ca42f92c2c5c1f7188bb325486b7f30f07c6fbc28fbf5cd46f83a43ce40109,300,,,rolling_origin_replay
2026-07-22T04:47:36.270555+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260722_044736_e987518c19.csv,e987518c192ff4b8704500a1e854aeda2c41243c0cb83e5fab1170a5958368e2,9,,,rolling_origin_replay
2026-07-22T04:47:36.338599+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260722_044736_bc72145d3c.csv,bc72145d3c0ccc7e1a41afd757d5fd10071e2e7f911d5f71e9424de7671ad2c8,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-22T06:56:50.982562+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260722_065649_da8c25a190.csv,da8c25a1908ba6caef51f9b23669a1b7bcf4a60502d3900ccaea0708782a96d8,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-22T06:56:50.994532+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260722_065650_69bdb1138c.csv,69bdb1138c3fcab95023d91388be78c1003409da2290b53d277b5637280f99ef,15,,,rolling_origin_replay
2026-07-22T06:56:51.021076+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260722_065651_f93d1a18da.csv,f93d1a18da816a643483857dc0c723b75fdf646a45d06c00930d157723cf8d07,300,,,rolling_origin_replay
2026-07-22T06:56:51.033141+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260722_065651_aad2bf42f1.csv,aad2bf42f15b93e1b335b03992856247f75f0fc88fde53bfa9ba126cba95af0f,9,,,rolling_origin_replay
2026-07-22T06:56:51.102579+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260722_065651_0d2790a42a.csv,0d2790a42a3c7bb3ae1232b3a672d87d7fb0bc0f541a2727551c8b043109c139,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-22T15:16:18.118408+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260722_151616_b906228faf.csv,b906228faf039e0b44d49942a3d4650d0749519a3c75942cba96fdffc025e6fa,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-22T15:16:18.130409+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260722_151618_9a689d250f.csv,9a689d250f2131ec057f3b58913a29c5bb6098842680445f7e8b0873dd7e97dd,15,,,rolling_origin_replay
2026-07-22T15:16:18.159411+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260722_151618_edad7093c5.csv,edad7093c5dc00c0a5fcef6d2b6f8dbf6ff410a951ea9bcba41a2ae701670302,300,,,rolling_origin_replay
2026-07-22T15:16:18.171410+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260722_151618_84a85b5d5a.csv,84a85b5d5aea37765ad62a14d2f3d199c2ea08311e4a91e928677b1e6d3a56f2,9,,,rolling_origin_replay
2026-07-22T15:16:18.237411+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260722_151618_754cbaf145.csv,754cbaf145ccc6e2cc97eb966423d024cbfed3a4fd48979708fd2e4e029ec33f,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
