Stage,ForecastColumn,Replay_Horizon_Bucket,Season,HourGroup,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Winter,Midday,18,135.98894827777778,140.6793902029508,-4.69044192517303,6.041932303464005,4.931208865852555,27.77777777777778,13.495773923898097,3.7272553600543006,16.6440249474976,7.8206922013033955
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Fall,Midday,24,111.220549,107.38220365082772,3.8383453491722697,5.861668448800181,5.053768848610855,70.83333333333334,13.697511630226945,17.695579067266152,5.459161819900444,7.817211342580153
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Fall,Midday,24,113.137705875,111.00143209324057,2.136273781759437,5.486012003990946,4.838230427765358,66.66666666666666,8.052882535039632,8.788216164397667,8.07536674210715,5.912511520508442
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Summer,LateEvening,90,188.26461148888887,189.05333105822714,-0.7887195693382544,5.289977724620363,2.941482835585312,41.11111111111111,10.880144150195795,15.767461751717832,16.377488025988384,6.514564163000559
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Spring,LateEvening,20,126.81033755000001,131.61970895895496,-4.809371408954954,5.076636169217279,3.7516290972720903,20.0,11.847184041428953,1.1593458331007156,12.985871329555579,6.6282646495297755
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Summer,Peak,20,201.72887755,199.8765698482345,1.8523077017654699,4.765977986440156,2.294344078546838,55.00000000000001,12.810163390460117,15.522142181264513,7.258844709830271,6.737202956392516
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Summer,Morning,120,118.28820972499999,120.75693673880845,-2.468727013808453,4.65370812186361,4.038197867312051,28.333333333333332,8.535247233489054,12.739689216055908,12.822164802334896,5.54880142623999
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Spring,Midday,96,115.09609109374999,113.65734832911967,1.438742764630317,4.626924854715458,3.8058696740028886,61.458333333333336,10.04649506519386,18.138154040196127,12.652529779146434,6.020081789570608
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Fall,Peak,20,137.7374706,133.1759793777536,4.561491222246405,4.561491222246405,3.3238642369884834,100.0,7.349473439373542,12.248662225668866,0.0,5.505576291576611
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Fall,Midday,72,117.9573747638889,114.67398330995957,3.2833914539293207,4.554083880233977,3.739493536463426,68.05555555555556,10.345274083746567,18.795650992781106,5.0716098149109,6.395215022209544
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Spring,Peak,55,167.53758856363635,169.17008699748098,-1.6324984338446173,4.521218465003535,2.8751094313184993,38.18181818181819,7.26970867867565,7.8453419418493695,10.857692498829039,5.036326429156933
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Fall,LateEvening,38,117.33337055263158,112.8971833949734,4.436187157658192,4.436187157658192,3.7752851543078902,100.0,7.6805127262568025,8.597754042495808,0.0,5.149898237133044
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Spring,Midday,66,126.20914387878788,127.31598345872425,-1.1068395799363622,4.39334000548208,3.465582828759115,42.42424242424242,7.821599757759458,12.274974223541989,11.877993442741086,5.35513433135938
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Summer,LateEvening,36,194.91774947222223,193.62242562654217,1.2953238456800698,4.258131253416092,2.186715440004591,58.333333333333336,8.1325999968346,12.393284573200788,7.896433311171222,5.354013775872623
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Spring,LateEvening,49,133.75942334693877,130.89853840266727,2.8608849442715054,4.0852244186986,2.8901694018565878,75.51020408163265,8.611597905874541,17.03627882126898,5.672083086564527,5.416260584206287
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Fall,Overnight,72,95.04383473611111,91.54261138775435,3.501223348356752,4.002795749370949,4.102699593804949,83.33333333333334,7.109098352862834,10.04660359440932,3.322940371947581,4.728428476113596
