Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
WeekendHours,event_slice,weekend,1151,134.42929005473502,130.5435866465237,3.8857034082113384,7.17777834493426,9.511959525431074,5.336313617984995,66.11642050390965,15.021095295220562,36.96800720034622,20.334624494637637,329.614775,300.43463371439566,29.18014128560435,Prophet_Pred_MWH,prophet_benchmark,-2.014259461889371,-39.00943344089365,-0.4322548269689692,2.798396670018769
WeekendHours,event_slice,weekend,1151,134.42929005473502,139.70119085403996,-5.2719007993049525,8.456484456993918,12.50025933255452,6.183619342110351,31.624674196351,20.256582999999978,31.325917000000004,62.03,329.614775,325.1866,4.42817500000001,Baseline_SameHourYesterday_MWH,baseline_same_hour_yesterday,-3.2929655739490293,-63.773671570407664,-1.8184522180625833,4.077102782078427
WeekendHours,event_slice,weekend,1151,134.42929005473502,141.25497693353606,-6.825686878801043,14.083461250031029,21.117510713913425,9.901333727600054,29.018245004344053,31.552371857142845,91.70470328571426,74.84724042857144,329.614775,252.75542357142857,76.85935142857144,Baseline_Rolling7DaySameHourAvg_MWH,baseline_rolling_7day_same_hour_avg,-8.91994236698614,-172.7492930504423,-3.3722382975586735,9.704079575115538
WeekendHours,event_slice,weekend,1103,131.7993564170444,136.20363637262014,-4.404279955575703,18.481489348141434,30.90675867344716,12.541182585690938,41.5231187669991,42.58283320000001,147.082433,119.84605000000002,329.614775,192.099258,137.51551700000002,Baseline_SameHour7DaysAgo_MWH,baseline_same_hour_7_days_ago,-13.317970465096545,-257.9243102766197,-0.9508313743333336,14.102107673225943
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,133.94735246983907,0.36148901780571036,4.365527089366074,6.220312057987529,3.15941248108616,52.23938223938224,10.264501968984408,31.377119742173278,22.16048980774815,327.308191,307.63896933263646,19.66922166736356,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,0.6882771319327672,13.618990799684722,3.2781398515652693,-0.06587457593935664
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,133.67837697502986,0.630464512614936,4.376875156105127,6.2353291662226455,3.1495616481115754,53.12741312741313,10.103349288761498,31.377119742173278,19.950607408396365,327.308191,307.63896933263646,19.66922166736356,Residual_Calibrated_Forecast_MWH,residual_calibrated,0.6769290651937139,13.394445759114534,3.0091643567560435,-0.05452650920030333
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,133.82294658612955,0.4858949015152191,4.417138894690218,6.318376439414377,3.177142403839365,52.58687258687259,10.304901641911384,31.377119742173278,22.16048980774815,327.308191,307.63896933263646,19.66922166736356,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,0.6366653266086226,12.597744169143892,3.1537339678557608,-0.014262770615212084
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,134.2683581662157,0.04048332142907001,4.4314016653054304,6.289109257344498,3.2191994058362856,49.42084942084942,10.526452500794576,31.586808388077856,22.806343264966102,327.308191,307.56981988581094,19.73837111418908,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,0.6224025559934105,12.315525666197086,3.5991455479419097,0.0
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,134.2683581662157,0.04048332142907001,4.4314016653054304,6.289109257344498,3.2191994058362856,49.42084942084942,10.526452500794576,31.586808388077856,22.806343264966102,327.308191,307.56981988581094,19.73837111418908,Final_Backtest_Forecast_MWH,final_corrected_production,0.6224025559934105,12.315525666197086,3.5991455479419097,0.0
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,134.2683581662157,0.04048332142907001,4.4314016653054304,6.289109257344498,3.2191994058362856,49.42084942084942,10.526452500794576,31.586808388077856,22.806343264966102,327.308191,307.56981988581094,19.73837111418908,Stage_Selected_Forecast_MWH,stage_selected_production,0.6224025559934105,12.315525666197086,3.5991455479419097,0.0
