Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Day1,Overcast,Medium,15,3,142.4476053333333,135.9276123046875,6.519993028645833,6.519993028645833,4.575689454151752,100.0,6.9563697527343775,7.129424462890626,0.0,6.534340429556447
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,15,3,135.105661,128.65467325846353,6.450987741536456,6.450987741536456,4.695069398480792,100.0,9.257630599218748,10.337712980468751,0.0,7.020800547812672
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,High,11,4,125.7603955,119.5235538482666,6.236841651733396,6.3369627532958965,4.896201514877854,75.0,9.833306046240235,9.921027465820316,0.20024220312500063,7.458458273534193
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,High,12,10,122.36345730000001,120.10552368164062,2.2579336183593766,6.159038373828125,4.61649490805064,40.0,9.916669050292965,27.506409741210945,7.962253417968753,9.628808641031831
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,Medium,15,1,136.15665,130.03697204589844,6.119677954101576,6.119677954101576,4.4945861653482035,100.0,6.119677954101576,6.119677954101576,0.0,6.119677954101576
xgb_component,XGB_Pred_MWH,Days8to16,Partly Cloudy,High,11,1,117.915,111.82470703125,6.090292968750006,6.090292968750006,5.164985768350087,100.0,6.090292968750006,6.090292968750006,0.0,6.090292968750006
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,10,39,132.05655161538462,129.8585461347531,2.1980054806315112,5.958788642089845,4.332071726860855,51.28205128205128,13.007333356640629,20.427215324218764,8.813525903320311,7.387800775640802
xgb_component,XGB_Pred_MWH,Day1,Overcast,High,14,4,137.77355574999999,131.98362731933594,5.789928430664055,5.789928430664055,4.193416176729135,100.0,7.671578404687492,7.770939193359368,0.0,6.190294328896826
xgb_component,XGB_Pred_MWH,Days8to16,Some Clouds,Extreme,11,2,125.49143699999999,123.9378433227539,1.5535936772460914,5.777725447753902,4.540776610651796,50.0,7.020600389550775,7.331319124999993,4.22413177050781,5.982956180986291
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,None,14,2,108.37059550000001,106.71089172363281,1.6597037763671878,5.659972664062501,5.151347279967929,50.0,6.987735685156251,7.319676440429689,4.000268887695313,5.898296973128962
xgb_component,XGB_Pred_MWH,Days8to16,Partly Cloudy,High,13,1,115.434133,109.82664489746094,5.607488102539065,5.607488102539065,4.857738310850452,100.0,5.607488102539065,5.607488102539065,0.0,5.607488102539065
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,High,10,3,119.56607733333334,117.04090881347656,2.525168519856772,5.566971644856774,4.617228224358484,66.66666666666666,8.295504382031254,9.228704305664067,4.562704687500002,6.176635601193562
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Medium,12,3,120.18567499999999,115.57974751790364,4.605927482096348,5.37445356445312,4.055312393437112,66.66666666666666,10.492448068847645,12.497222924804674,1.1527891235351575,7.385277180883247
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,None,14,10,139.0654165,138.14939346313477,0.9160230368652307,5.299820019091799,3.827613976217336,60.0,12.118810300292969,11.988733056640626,13.289505493164057,7.113936440144915
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,None,13,2,104.678633,99.45654678344727,5.222086216552739,5.222086216552739,4.963059820508384,100.0,5.871339118310553,6.033652343750006,0.0,5.284772845820724
xgb_component,XGB_Pred_MWH,Days2to7,Clear/Low,Extreme,10,17,153.90533794117647,150.94393472110525,2.961403220071229,5.171834128159463,3.417169714443807,76.47058823529412,8.791572926953114,15.210957690429694,5.5827285400390565,6.220873855968056
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,Low,13,1,161.379441,156.22021484375,5.159226156250014,5.159226156250014,3.1969537905698986,100.0,5.159226156250014,5.159226156250014,0.0,5.159226156250014
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Low,14,6,125.67174833333333,123.18755213419597,2.48419619913737,5.140333587483721,3.880013351781653,66.66666666666666,10.134251899902338,15.111827001953117,5.15667679785156,6.977810365443654
xgb_component,XGB_Pred_MWH,Days8to16,Partly Cloudy,Extreme,10,7,129.88526042857143,128.6336157662528,1.2516446623186337,4.869482487653455,3.92251166797429,71.42857142857143,7.405994184179688,8.774661499023438,6.493549307617187,5.591717804783327
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,Extreme,10,3,129.08518833333332,130.01147969563803,-0.9262913623046861,4.8201082952473895,3.6970822762596534,33.33333333333333,7.7420476251953,5.840725399414055,8.217378181640612,5.825265640564047
